Timestamp,12-01 String current,12-02 String current,12-03 String current,12-04 String current,12-05 String current,12-06 String current,12-07 String current,12-08 String current,12-09 String current,12-10 String current
2023-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01 04:45:00,0.004333333112299442,0.008666666224598885,0.04766666516661644,0.004333333112299442,0.004333333112299442,0.056333329528570175,0.004333333112299442,0.04766666516661644,0.09533333033323288,0.04766666516661644
2023-06-01 05:00:00,0.009999999776482582,0.019999999552965164,0.10999999940395355,0.009999999776482582,0.009999999776482582,0.12999999523162842,0.009999999776482582,0.10999999940395355,0.2199999988079071,0.10999999940395355
2023-06-01 05:15:00,0.03999999910593033,0.019999999552965164,0.10999999940395355,0.04933333024382591,0.03222222253680229,0.17599999904632568,0.013777777552604675,0.12555555999279022,0.22777777910232544,0.10999999940395355
2023-06-01 05:30:00,0.2297777682542801,0.13422222435474396,0.3024444580078125,0.20999999344348907,0.25377777218818665,0.3884444236755371,0.20999999344348907,0.3100000023841858,0.41999998688697815,0.30711111426353455
2023-06-01 05:45:00,0.45044443011283875,0.22977778315544128,0.46711111068725586,0.3859333097934723,0.44733333587646484,0.5677777528762817,0.402444452047348,0.5348888635635376,0.6304444670677185,0.48177775740623474
2023-06-01 06:00:00,0.730222225189209,0.6597777605056763,0.8633332848548889,0.6191111207008362,0.7342222332954407,0.8062222003936768,0.6600000262260437,0.7719999551773071,0.8819999694824219,0.75
2023-06-01 06:15:00,0.8635555505752563,0.9009110927581787,1.1387333869934082,0.8199999928474426,0.8628888726234436,0.9300000071525574,0.8100000023841858,0.9099999666213989,1.0199999809265137,0.9099999666213989
2023-06-01 06:30:00,2.1443777084350586,2.026111125946045,2.1856000423431396,1.5904666185379028,1.5681110620498657,1.1084444522857666,1.8012888431549072,1.102222204208374,1.2121332883834839,1.9208999872207642
2023-06-01 06:45:00,4.43209981918335,3.9905664920806885,4.274755477905273,3.217599868774414,3.5077998638153076,1.4055554866790771,3.671255350112915,1.5108888149261475,2.2398998737335205,3.6012887954711914
2023-06-01 07:00:00,5.950266361236572,5.613211154937744,5.901511192321777,4.788355350494385,5.133211135864258,1.6717777252197266,5.2785444259643555,3.371755361557007,4.339555263519287,5.2415666580200195
2023-06-01 07:15:00,6.9071221351623535,6.657399654388428,6.869055271148682,5.998300075531006,6.423977851867676,1.9732444286346436,6.4448442459106445,6.3466668128967285,5.664400100708008,6.517099857330322
2023-06-01 07:30:00,6.132511138916016,5.888388633728027,6.099588871002197,5.668210983276367,5.967755317687988,2.990755558013916,5.919810771942139,5.907711029052734,5.616199970245361,5.996299743652344
2023-06-01 07:45:00,7.453388690948486,7.092811107635498,7.307088851928711,7.216544151306152,7.229644298553467,7.154366493225098,7.336432933807373,7.301766395568848,7.212855339050293,7.3520331382751465
2023-06-01 08:00:00,7.937844276428223,7.247255325317383,7.769144058227539,7.764099597930908,7.717588901519775,7.901399612426758,7.874699592590332,7.845022201538086,7.7402777671813965,7.9176554679870605
2023-06-01 08:15:00,9.024444580078125,8.347722053527832,8.985699653625488,8.84778881072998,8.941633224487305,9.173433303833008,8.918999671936035,9.029211044311523,8.953177452087402,8.94046688079834
2023-06-01 08:30:00,13.137299537658691,12.200322151184082,12.840777397155762,12.78946590423584,12.8550443649292,13.132033348083496,12.959566116333008,12.99181079864502,12.798110961914062,12.938843727111816
2023-06-01 08:45:00,13.641021728515625,12.024188995361328,13.19243335723877,13.188199996948242,13.287877082824707,13.572410583496094,13.406744003295898,13.413122177124023,13.252299308776855,13.375043869018555
2023-06-01 09:00:00,14.10344409942627,11.637788772583008,13.816755294799805,13.857988357543945,13.966510772705078,14.235699653625488,13.96977710723877,14.054699897766113,13.927666664123535,14.00357723236084
2023-06-01 09:15:00,14.54206657409668,11.26485538482666,14.581154823303223,14.527655601501465,14.670666694641113,14.972455024719238,14.735166549682617,14.815644264221191,14.54415512084961,14.68566608428955
2023-06-01 09:30:00,14.734577178955078,11.017600059509277,14.788421630859375,14.788077354431152,14.783421516418457,15.11697769165039,14.897299766540527,14.9757661819458,14.770400047302246,14.93352222442627
